Clients:
 Client{id=1, timeArrival=34, timeService=5}
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[Client{id=65, timeArrival=43, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=61, timeArrival=37, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=77, timeArrival=39, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[Client{id=15, timeArrival=38, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=7}], waitingPeriod=7}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 45
[
Server 1 {clients=[Client{id=8, timeArrival=44, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=65, timeArrival=43, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[Client{id=77, timeArrival=39, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[Client{id=15, timeArrival=38, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=6}], waitingPeriod=6}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 46
[
Server 1 {clients=[Client{id=8, timeArrival=44, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=65, timeArrival=43, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=8}], waitingPeriod=8}, 
Server 5 {clients=[Client{id=77, timeArrival=39, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=31, timeArrival=46, timeService=5}], waitingPeriod=5}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=5}], waitingPeriod=5}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=7}], waitingPeriod=7}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 47
[
Server 1 {clients=[Client{id=8, timeArrival=44, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=35, timeArrival=47, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=7}], waitingPeriod=7}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=31, timeArrival=46, timeService=4}], waitingPeriod=4}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=4}], waitingPeriod=4}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=6}], waitingPeriod=6}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 48
[
Server 1 {clients=[], waitingPeriod=0}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=35, timeArrival=47, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=6}], waitingPeriod=6}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=31, timeArrival=46, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=3}], waitingPeriod=3}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=5}], waitingPeriod=5}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 49
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=9}], waitingPeriod=9}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=35, timeArrival=47, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=31, timeArrival=46, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=2}], waitingPeriod=2}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=4}], waitingPeriod=4}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 50
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=8}], waitingPeriod=8}, 
Server 2 {clients=[Client{id=24, timeArrival=43, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=35, timeArrival=47, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=31, timeArrival=46, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=69, timeArrival=43, timeService=1}], waitingPeriod=1}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=3}], waitingPeriod=3}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 51
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=7}], waitingPeriod=7}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=2}], waitingPeriod=2}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 52
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=98, timeArrival=52, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[Client{id=49, timeArrival=46, timeService=1}], waitingPeriod=1}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 53
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=98, timeArrival=52, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=9, timeArrival=46, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 54
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=98, timeArrival=52, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=7}], waitingPeriod=7}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 55
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=6}], waitingPeriod=6}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 56
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=4, timeArrival=56, timeService=5}], waitingPeriod=5}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=5}], waitingPeriod=5}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=9}], waitingPeriod=9}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 57
[
Server 1 {clients=[Client{id=47, timeArrival=49, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=36, timeArrival=51, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[Client{id=4, timeArrival=56, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=4}], waitingPeriod=4}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=8}], waitingPeriod=8}, 
Server 6 {clients=[Client{id=6, timeArrival=57, timeService=3}], waitingPeriod=3}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 58
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=9}], waitingPeriod=9}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=8}], waitingPeriod=8}, 
Server 3 {clients=[Client{id=4, timeArrival=56, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=7}], waitingPeriod=7}, 
Server 6 {clients=[Client{id=6, timeArrival=57, timeService=2}], waitingPeriod=2}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=8}], waitingPeriod=8}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[], waitingPeriod=0}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 59
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=8}], waitingPeriod=8}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[Client{id=4, timeArrival=56, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=6}], waitingPeriod=6}, 
Server 6 {clients=[Client{id=6, timeArrival=57, timeService=1}], waitingPeriod=1}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=7}], waitingPeriod=7}, 
Server 8 {clients=[Client{id=30, timeArrival=59, timeService=4}], waitingPeriod=4}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=9}], waitingPeriod=9}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 60
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=7}], waitingPeriod=7}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=6}], waitingPeriod=6}, 
Server 3 {clients=[Client{id=4, timeArrival=56, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=12, timeArrival=54, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=5}], waitingPeriod=5}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=6}], waitingPeriod=6}, 
Server 8 {clients=[Client{id=30, timeArrival=59, timeService=3}], waitingPeriod=3}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=8}], waitingPeriod=8}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 61
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=6}], waitingPeriod=6}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=5}], waitingPeriod=5}, 
Server 3 {clients=[Client{id=95, timeArrival=61, timeService=4}], waitingPeriod=4}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=4}], waitingPeriod=4}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=5}], waitingPeriod=5}, 
Server 8 {clients=[Client{id=30, timeArrival=59, timeService=2}], waitingPeriod=2}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=7}], waitingPeriod=7}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 62
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=5}], waitingPeriod=5}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=4}], waitingPeriod=4}, 
Server 3 {clients=[Client{id=95, timeArrival=61, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[Client{id=25, timeArrival=62, timeService=3}], waitingPeriod=3}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=3}], waitingPeriod=3}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=4}], waitingPeriod=4}, 
Server 8 {clients=[Client{id=30, timeArrival=59, timeService=1}], waitingPeriod=1}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=6}], waitingPeriod=6}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 63
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=4}], waitingPeriod=4}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=3}], waitingPeriod=3}, 
Server 3 {clients=[Client{id=95, timeArrival=61, timeService=2}], waitingPeriod=2}, 
Server 4 {clients=[Client{id=25, timeArrival=62, timeService=2}], waitingPeriod=2}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=2}], waitingPeriod=2}, 
Server 6 {clients=[], waitingPeriod=0}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=3}], waitingPeriod=3}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=5}], waitingPeriod=5}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 64
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=3}], waitingPeriod=3}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=2}], waitingPeriod=2}, 
Server 3 {clients=[Client{id=95, timeArrival=61, timeService=1}], waitingPeriod=1}, 
Server 4 {clients=[Client{id=25, timeArrival=62, timeService=1}], waitingPeriod=1}, 
Server 5 {clients=[Client{id=76, timeArrival=56, timeService=1}], waitingPeriod=1}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=8}], waitingPeriod=8}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=2}], waitingPeriod=2}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=4}], waitingPeriod=4}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 65
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=2}], waitingPeriod=2}, 
Server 2 {clients=[Client{id=48, timeArrival=58, timeService=1}], waitingPeriod=1}, 
Server 3 {clients=[], waitingPeriod=0}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=7}], waitingPeriod=7}, 
Server 7 {clients=[Client{id=83, timeArrival=58, timeService=1}], waitingPeriod=1}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=3}], waitingPeriod=3}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
Server 12 {clients=[], waitingPeriod=0}, 
Server 13 {clients=[], waitingPeriod=0}, 
Server 14 {clients=[], waitingPeriod=0}, 
Server 15 {clients=[], waitingPeriod=0}, 
Server 16 {clients=[], waitingPeriod=0}, 
Server 17 {clients=[], waitingPeriod=0}, 
Server 18 {clients=[], waitingPeriod=0}, 
Server 19 {clients=[], waitingPeriod=0}, 
Server 20 {clients=[], waitingPeriod=0}]

current time: 66
[
Server 1 {clients=[Client{id=28, timeArrival=58, timeService=1}], waitingPeriod=1}, 
Server 2 {clients=[Client{id=26, timeArrival=66, timeService=7}], waitingPeriod=7}, 
Server 3 {clients=[Client{id=42, timeArrival=66, timeService=3}], waitingPeriod=3}, 
Server 4 {clients=[], waitingPeriod=0}, 
Server 5 {clients=[], waitingPeriod=0}, 
Server 6 {clients=[Client{id=38, timeArrival=64, timeService=6}], waitingPeriod=6}, 
Server 7 {clients=[], waitingPeriod=0}, 
Server 8 {clients=[], waitingPeriod=0}, 
Server 9 {clients=[Client{id=56, timeArrival=59, timeService=2}], waitingPeriod=2}, 
Server 10 {clients=[], waitingPeriod=0}, 
Server 11 {clients=[], waitingPeriod=0}, 
